A,220215,092507.000,+5836.1433,N,+02430.1639,E,27.97,-01.23,-07.35,-78.40;
A,220215,092508.000,+5836.1360,N,+02430.1694,E,28.05,-00.61,-07.96,-78.40;
A,220215,092509.000,+5836.1287,N,+02430.1748,E,28.43,-01.23,-06.74,-78.40;
A,220215,092510.000,+5836.1215,N,+02430.1801,E,28.39,-01.23,-09.80,-78.40;
A,220215,092511.000,+5836.1143,N,+02430.1858,E,28.88,-01.84,-08.58,-78.40;
A,220215,092511.000,+5836.1143,N,+02430.1858,E,28.88,+00.00,-07.96,-78.40;
A,220215,092513.000,+5836.0999,N,+02430.1973,E,29.09,+00.61,-07.35,-78.40;
A,220215,092514.000,+5836.0926,N,+02430.2035,E,29.27,-00.61,-07.96,-78.40;
A,220215,092515.000,+5836.0851,N,+02430.2096,E,29.50,+00.00,-09.19,-78.40;
A,220215,092516.000,+5836.0775,N,+02430.2160,E,29.57,+00.61,-07.35,-78.40;
A,220215,092517.000,+5836.0702,N,+02430.2230,E,29.30,-00.61,-07.96,-78.40;
A,220215,092518.000,+5836.0630,N,+02430.2305,E,29.25,+00.00,-07.35,-78.40;
A,220215,092519.000,+5836.0559,N,+02430.2383,E,29.22,+00.00,-07.35,-78.40;
A,220215,092520.000,+5836.0489,N,+02430.2460,E,28.48,-00.61,-08.58,-78.40;
A,220215,092521.000,+5836.0421,N,+02430.2537,E,28.44,-01.23,-07.96,-78.40;
A,220215,092522.000,+5836.0359,N,+02430.2617,E,27.43,-00.61,-09.19,-78.40;
A,220215,092523.000,+5836.0297,N,+02430.2696,E,27.10,-01.23,-08.58,-78.40;
A,220215,092524.000,+5836.0233,N,+02430.2778,E,27.66,-01.84,-09.19,-78.40;
A,220215,092525.000,+5836.0172,N,+02430.2862,E,28.09,+00.00,-08.58,-78.40;
A,220215,092526.000,+5836.0111,N,+02430.2948,E,28.37,-01.23,-07.35,-78.40;
A,220215,092527.000,+5836.0054,N,+02430.3037,E,28.70,-01.23,-06.74,-78.40;
A,220215,092528.000,+5835.9994,N,+02430.3125,E,28.37,-00.61,-07.96,-78.40;
A,220215,092529.000,+5835.9934,N,+02430.3217,E,28.41,-01.84,-07.96,-78.40;
A,220215,092530.000,+5835.9877,N,+02430.3311,E,28.41,+00.00,-06.12,-78.40;
A,220215,092531.000,+5835.9814,N,+02430.3403,E,29.28,-00.61,-07.96,-78.40;
A,220215,092532.000,+5835.9754,N,+02430.3498,E,29.67,-00.61,-07.35,-78.40;
A,220215,092533.000,+5835.9689,N,+02430.3593,E,30.07,-01.23,-07.35,-78.40;
A,220215,092534.000,+5835.9623,N,+02430.3691,E,30.65,-00.61,-08.58,-78.40;
A,220215,092535.000,+5835.9556,N,+02430.3791,E,31.48,-00.61,-08.58,-78.40;
A,220215,092536.000,+5835.9489,N,+02430.3894,E,32.09,+00.00,-06.74,-78.40;
A,220215,092537.000,+5835.9423,N,+02430.4001,E,32.13,+00.00,-07.96,-78.40;
A,220215,092538.000,+5835.9356,N,+02430.4107,E,31.85,-01.23,-07.96,-78.40;
A,220215,092539.000,+5835.9289,N,+02430.4213,E,31.56,+00.61,-07.96,-78.40;
A,220215,092540.000,+5835.9221,N,+02430.4316,E,31.94,+00.00,-08.58,-78.40;
A,220215,092541.000,+5835.9154,N,+02430.4421,E,31.91,-00.61,-10.41,-78.40;
A,220215,092542.000,+5835.9085,N,+02430.4529,E,32.59,-01.23,-08.58,-78.40;
A,220215,092543.000,+5835.9017,N,+02430.4639,E,32.85,+00.00,-07.96,-78.40;
A,220215,092544.000,+5835.8945,N,+02430.4748,E,33.13,-00.61,-07.35,-78.40;
A,220215,092545.000,+5835.8873,N,+02430.4855,E,33.11,-01.84,-07.96,-78.40;
A,220215,092546.000,+5835.8799,N,+02430.4962,E,33.50,+00.00,-08.58,-78.40;
A,220215,092547.000,+5835.8724,N,+02430.5067,E,33.46,-01.84,-08.58,-78.40;
A,220215,092548.000,+5835.8651,N,+02430.5173,E,33.67,-01.23,-07.35,-78.40;
A,220215,092549.000,+5835.8577,N,+02430.5280,E,33.71,+00.00,-07.96,-78.40;
A,220215,092550.000,+5835.8502,N,+02430.5388,E,33.94,+00.00,-08.58,-78.40;
A,220215,092551.000,+5835.8426,N,+02430.5498,E,34.51,-00.61,-06.12,-78.40;
A,220215,092552.000,+5835.8353,N,+02430.5610,E,34.26,-01.23,-06.74,-78.40;
A,220215,092553.000,+5835.8278,N,+02430.5721,E,33.78,-01.84,-09.19,-78.40;
A,220215,092554.000,+5835.8202,N,+02430.5830,E,33.71,+00.00,-07.35,-78.40;
A,220215,092555.000,+5835.8126,N,+02430.5936,E,33.13,+00.00,-07.35,-78.40;
A,220215,092556.000,+5835.8052,N,+02430.6040,E,32.17,-00.61,-07.35,-78.40;
A,220215,092557.000,+5835.7980,N,+02430.6143,E,31.50,-00.61,-09.19,-78.40;
A,220215,092558.000,+5835.7913,N,+02430.6242,E,30.46,-02.45,-09.19,-78.40;
A,220215,092559.000,+5835.7850,N,+02430.6341,E,29.10,-01.84,-09.80,-78.40;
A,220215,092600.000,+5835.7793,N,+02430.6438,E,27.57,-01.23,-08.58,-78.40;
A,220215,092601.000,+5835.7743,N,+02430.6540,E,26.06,-00.61,-07.35,-78.40;
A,220215,092602.000,+5835.7705,N,+02430.6644,E,23.90,+00.00,-08.58,-78.40;
A,220215,092603.000,+5835.7667,N,+02430.6744,E,22.80,-00.61,-08.58,-78.40;
A,220215,092604.000,+5835.7631,N,+02430.6839,E,21.58,+00.00,-07.96,-78.40;
A,220215,092605.000,+5835.7602,N,+02430.6927,E,18.97,+00.00,-08.58,-78.40;
A,220215,092606.000,+5835.7574,N,+02430.7004,E,17.51,+00.00,-08.58,-78.40;
A,220215,092607.000,+5835.7545,N,+02430.7076,E,16.90,+00.00,-08.58,-78.40;
A,220215,092608.000,+5835.7519,N,+02430.7142,E,15.37,-01.23,-07.96,-78.40;
A,220215,092609.000,+5835.7487,N,+02430.7195,E,14.91,+01.23,-07.35,-78.40;
A,220215,092610.000,+5835.7453,N,+02430.7242,E,14.95,+01.23,-07.35,-78.40;
A,220215,092611.000,+5835.7411,N,+02430.7277,E,15.57,+00.00,-07.96,-78.40;
A,220215,092611.000,+5835.7411,N,+02430.7277,E,15.57,+00.00,-07.96,-78.40;
